SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,OwnedBy,WantedBy
25694,"ISBN1593274416","1","Books","No Starch Press","2012","The Unofficial LEGO Builder's Guide 2nd edition",,,,,,,"https://images.brickset.com/sets/images/ISBN1593274416-1.jpg",113,42
25693,"ISBN1593274424","1","Books","No Starch Press","2012","The LEGO Adventure Book, Vol. 1: Cars, Castles, Dinosaurs & More!",,,,,,,"https://images.brickset.com/sets/images/ISBN1593274424-1.jpg",240,75
25767,"ISBN1844681254","1","Books","Remember When","2012","Building a History: The LEGO Group",,,,,,,"https://images.brickset.com/sets/images/ISBN1844681254-1.jpg",16,64
25744,"ISBN3868526587","1","Books","Heel-Verlag","2012","Build Your Own City: The Big Unofficial Lego Builders Book",,,,,,,"https://images.brickset.com/sets/images/ISBN3868526587-1.jpg",125,134
9427,"LCP2012","1","Marvel Super Heroes","Comics ","2012","Iron Man & Captain America (2012 Collectors Preview)",2,7,,,,,"https://images.brickset.com/sets/images/LCP2012-1.jpg",85,1381
9738,"LOTRPC","1","Gear","Storage","2012","Lord Of The Rings Project Case",,,,13.99,,,86,92
9877,"LOTRSWORD","1","The Lord of the Rings","Promotional","2012","Sword",,31,,6,,,70,430
23179,"LYNNWOOD","1","Promotional","LEGO brand store opening set","2012","Lynnwood Exclusive Minifigure Pack",,,,,,,"https://images.brickset.com/sets/images/LYNNWOOD-1.jpg",14,142
9876,"MANCHESTER","1","Promotional","LEGO brand store opening set","2012","Manchester, UK, Exclusive Minifigure Pack",3,12,,,,,"https://images.brickset.com/sets/images/MANCHESTER-1.jpg",23,148
9635,"NASHVILLE","1","Promotional","LEGO brand store opening set","2012","Nashville Exclusive Minifigure Pack",3,15,,0,,,"https://images.brickset.com/sets/images/NASHVILLE-1.jpg",20,186
9604,"NINJAGODVD","1","Gear","Digital media","2012","Ninjago: Masters of Spinjitzu DVD",,,,14.97,,,"https://images.brickset.com/sets/images/NINJAGODVD-1.jpg",192,100
9748,"OVERLANDPARK","1","Promotional","LEGO brand store opening set","2012","Overland Park Exclusive Minifigure Pack",3,15,,,,,"https://images.brickset.com/sets/images/OVERLANDPARK-1.jpg",32,167
9733,"PAB1","1","Promotional","LEGO brand stores","2012","Rabbit",,61,,,,,"https://images.brickset.com/sets/images/PAB1-1.jpg",32,82
10176,"PAB10","1","Promotional","LEGO brand stores","2012","Chef",,73,6,,,,"https://images.brickset.com/sets/images/PAB10-1.jpg",59,78
10198,"PAB11","1","Promotional","LEGO brand stores","2012","Santa",,56,,,,,"https://images.brickset.com/sets/images/PAB11-1.jpg",87,92
9732,"PAB2","1","Promotional","LEGO brand stores","2012","Artist",,,,,,,"https://images.brickset.com/sets/images/PAB2-1.jpg",61,82
9721,"PAB3","1","Promotional","LEGO brand stores","2012","Royal Guard (Limited Edition PAB Model)",,88,6,,,,"https://images.brickset.com/sets/images/PAB3-1.jpg",26,124
9720,"PAB4","1","Promotional","LEGO brand stores","2012","Batman & Robin (Limited Edition PAB Model)",,61,11,,,,"https://images.brickset.com/sets/images/PAB4-1.jpg",198,237
9735,"PAB5","1","Promotional","LEGO brand stores","2012","Patriot",,66,6,,,,"https://images.brickset.com/sets/images/PAB5-1.jpg",59,86
